"Index","Close.BCN"
"2018-05-30 17:55:00",0.006243
"2018-05-30 17:56:00",0.006248
"2018-05-30 17:57:00",0.006248
"2018-05-30 17:58:00",0.006248
"2018-05-30 17:59:00",0.006248
"2018-05-30 18:00:00",0.006248
"2018-05-30 18:01:00",0.006248
"2018-05-30 18:02:00",0.006248
"2018-05-30 18:03:00",0.006265
"2018-05-30 18:04:00",0.006265
"2018-05-30 18:05:00",0.006265
"2018-05-30 18:06:00",0.006291
"2018-05-30 18:07:00",0.006291
"2018-05-30 18:08:00",0.006299
"2018-05-30 18:09:00",0.006299
"2018-05-30 18:10:00",0.006299
"2018-05-30 18:11:00",0.006299
"2018-05-30 18:12:00",0.006299
"2018-05-30 18:13:00",0.006299
"2018-05-30 18:14:00",0.006299
"2018-05-30 18:15:00",0.006286
"2018-05-30 18:16:00",0.006286
"2018-05-30 18:17:00",0.006286
"2018-05-30 18:18:00",0.0063
"2018-05-30 18:19:00",0.0063
"2018-05-30 18:20:00",0.0063
"2018-05-30 18:21:00",0.0063
"2018-05-30 18:22:00",0.0063
"2018-05-30 18:23:00",0.0063
"2018-05-30 18:24:00",0.006294
"2018-05-30 18:25:00",0.006256
"2018-05-30 18:26:00",0.006256
"2018-05-30 18:27:00",0.006298
"2018-05-30 18:28:00",0.006298
"2018-05-30 18:29:00",0.006298
"2018-05-30 18:30:00",0.006298
"2018-05-30 18:31:00",0.006298
"2018-05-30 18:32:00",0.0063
"2018-05-30 18:33:00",0.006381
"2018-05-30 18:34:00",0.006424
"2018-05-30 18:35:00",0.006424
"2018-05-30 18:36:00",0.006424
"2018-05-30 18:37:00",0.006424
"2018-05-30 18:38:00",0.006424
"2018-05-30 18:39:00",0.006424
"2018-05-30 18:40:00",0.006424
"2018-05-30 18:41:00",0.006424
"2018-05-30 18:42:00",0.006424
"2018-05-30 18:43:00",0.006424
"2018-05-30 18:44:00",0.006424
"2018-05-30 18:45:00",0.006424
"2018-05-30 18:46:00",0.006424
"2018-05-30 18:47:00",0.006424
"2018-05-30 18:48:00",0.006424
"2018-05-30 18:49:00",0.0065
"2018-05-30 18:50:00",0.006498
"2018-05-30 18:51:00",0.006455
"2018-05-30 18:52:00",0.006455
"2018-05-30 18:53:00",0.006443
"2018-05-30 18:54:00",0.006443
"2018-05-30 18:55:00",0.006437
"2018-05-30 18:56:00",0.006437
"2018-05-30 18:57:00",0.006437
"2018-05-30 18:58:00",0.006509
"2018-05-30 18:59:00",0.006509
"2018-05-30 19:00:00",0.006509
"2018-05-30 19:01:00",0.006562
"2018-05-30 19:02:00",0.006562
"2018-05-30 19:03:00",0.006543
"2018-05-30 19:04:00",0.006562
"2018-05-30 19:05:00",0.006562
"2018-05-30 19:06:00",0.006563
"2018-05-30 19:07:00",0.006563
"2018-05-30 19:08:00",0.006563
"2018-05-30 19:09:00",0.006553
"2018-05-30 19:10:00",0.006553
"2018-05-30 19:11:00",0.006553
"2018-05-30 19:12:00",0.006553
"2018-05-30 19:13:00",0.006553
"2018-05-30 19:14:00",0.006553
"2018-05-30 19:15:00",0.006553
"2018-05-30 19:16:00",0.006593
"2018-05-30 19:17:00",0.006594
"2018-05-30 19:18:00",0.006553
"2018-05-30 19:19:00",0.00655
"2018-05-30 19:20:00",0.006479
"2018-05-30 19:21:00",0.00654
"2018-05-30 19:22:00",0.006586
"2018-05-30 19:23:00",0.006586
"2018-05-30 19:24:00",0.006513
"2018-05-30 19:25:00",0.006537
"2018-05-30 19:26:00",0.006537
"2018-05-30 19:27:00",0.006537
"2018-05-30 19:28:00",0.006537
"2018-05-30 19:29:00",0.00655
"2018-05-30 19:30:00",0.00655
"2018-05-30 19:31:00",0.006522
"2018-05-30 19:32:00",0.006552
"2018-05-30 19:33:00",0.006561
"2018-05-30 19:34:00",0.006561
"2018-05-30 19:35:00",0.006561
"2018-05-30 19:36:00",0.006561
"2018-05-30 19:37:00",0.006561
"2018-05-30 19:38:00",0.006561
"2018-05-30 19:39:00",0.006473
"2018-05-30 19:40:00",0.006469
"2018-05-30 19:41:00",0.006469
"2018-05-30 19:42:00",0.006459
"2018-05-30 19:43:00",0.006459
"2018-05-30 19:44:00",0.0064
"2018-05-30 19:45:00",0.0064
"2018-05-30 19:46:00",0.00636
"2018-05-30 19:47:00",0.006353
"2018-05-30 19:48:00",0.006353
"2018-05-30 19:49:00",0.006404
"2018-05-30 19:50:00",0.006501
"2018-05-30 19:51:00",0.006463
"2018-05-30 19:52:00",0.006508
"2018-05-30 19:53:00",0.006509
"2018-05-30 19:54:00",0.006504
"2018-05-30 19:55:00",0.006504
"2018-05-30 19:56:00",0.00651
"2018-05-30 19:57:00",0.006558
"2018-05-30 19:58:00",0.006558
"2018-05-30 19:59:00",0.006558
"2018-05-30 20:00:00",0.006558
"2018-05-30 20:01:00",0.006538
"2018-05-30 20:02:00",0.006538
"2018-05-30 20:03:00",0.006538
"2018-05-30 20:04:00",0.006539
"2018-05-30 20:05:00",0.006539
"2018-05-30 20:06:00",0.006539
"2018-05-30 20:07:00",0.006539
"2018-05-30 20:08:00",0.006551
"2018-05-30 20:09:00",0.006551
"2018-05-30 20:10:00",0.006516
"2018-05-30 20:11:00",0.006516
"2018-05-30 20:12:00",0.006516
"2018-05-30 20:13:00",0.006516
"2018-05-30 20:14:00",0.006516
"2018-05-30 20:15:00",0.006516
"2018-05-30 20:16:00",0.006516
"2018-05-30 20:17:00",0.006493
"2018-05-30 20:18:00",0.006485
"2018-05-30 20:19:00",0.006485
"2018-05-30 20:20:00",0.006474
"2018-05-30 20:21:00",0.006474
"2018-05-30 20:22:00",0.00647
"2018-05-30 20:23:00",0.00647
"2018-05-30 20:24:00",0.00647
"2018-05-30 20:25:00",0.00647
"2018-05-30 20:26:00",0.00647
"2018-05-30 20:27:00",0.00647
"2018-05-30 20:28:00",0.00647
"2018-05-30 20:29:00",0.00647
"2018-05-30 20:30:00",0.00647
"2018-05-30 20:31:00",0.006515
"2018-05-30 20:32:00",0.006515
"2018-05-30 20:33:00",0.006515
"2018-05-30 20:34:00",0.006515
"2018-05-30 20:35:00",0.006489
"2018-05-30 20:36:00",0.006514
"2018-05-30 20:37:00",0.006516
"2018-05-30 20:38:00",0.006516
"2018-05-30 20:39:00",0.006516
"2018-05-30 20:40:00",0.006516
"2018-05-30 20:41:00",0.006516
"2018-05-30 20:42:00",0.006516
"2018-05-30 20:43:00",0.006516
"2018-05-30 20:44:00",0.006516
"2018-05-30 20:45:00",0.006516
"2018-05-30 20:46:00",0.006516
"2018-05-30 20:47:00",0.006523
"2018-05-30 20:48:00",0.006523
"2018-05-30 20:49:00",0.006521
"2018-05-30 20:50:00",0.006522
"2018-05-30 20:51:00",0.006521
"2018-05-30 20:52:00",0.006521
"2018-05-30 20:53:00",0.006521
"2018-05-30 20:54:00",0.006521
"2018-05-30 20:55:00",0.006521
"2018-05-30 20:56:00",0.006508
"2018-05-30 20:57:00",0.00649
"2018-05-30 20:58:00",0.00649
"2018-05-30 20:59:00",0.006492
"2018-05-30 21:00:00",0.006471
"2018-05-30 21:01:00",0.006471
"2018-05-30 21:02:00",0.006471
"2018-05-30 21:03:00",0.006471
"2018-05-30 21:04:00",0.006517
"2018-05-30 21:05:00",0.006517
"2018-05-30 21:06:00",0.006517
"2018-05-30 21:07:00",0.006482
"2018-05-30 21:08:00",0.006449
"2018-05-30 21:09:00",0.006449
"2018-05-30 21:10:00",0.006449
"2018-05-30 21:11:00",0.006449
"2018-05-30 21:12:00",0.006449
"2018-05-30 21:13:00",0.006449
"2018-05-30 21:14:00",0.006394
"2018-05-30 21:15:00",0.006394
"2018-05-30 21:16:00",0.006394
"2018-05-30 21:17:00",0.006394
"2018-05-30 21:18:00",0.006415
"2018-05-30 21:19:00",0.006415
"2018-05-30 21:20:00",0.006415
"2018-05-30 21:21:00",0.006415
"2018-05-30 21:22:00",0.006412
"2018-05-30 21:23:00",0.006412
"2018-05-30 21:24:00",0.006412
"2018-05-30 21:25:00",0.006412
"2018-05-30 21:26:00",0.006412
"2018-05-30 21:27:00",0.006412
"2018-05-30 21:28:00",0.006412
"2018-05-30 21:29:00",0.006462
"2018-05-30 21:30:00",0.006465
"2018-05-30 21:31:00",0.006484
"2018-05-30 21:32:00",0.006484
"2018-05-30 21:33:00",0.0065
"2018-05-30 21:34:00",0.0065
"2018-05-30 21:35:00",0.0065
"2018-05-30 21:36:00",0.006521
"2018-05-30 21:37:00",0.006521
"2018-05-30 21:38:00",0.006521
"2018-05-30 21:39:00",0.006521
"2018-05-30 21:40:00",0.006521
"2018-05-30 21:41:00",0.006521
"2018-05-30 21:42:00",0.006521
"2018-05-30 21:43:00",0.006521
"2018-05-30 21:44:00",0.006521
"2018-05-30 21:45:00",0.006521
"2018-05-30 21:46:00",0.006521
"2018-05-30 21:47:00",0.006521
"2018-05-30 21:48:00",0.006521
"2018-05-30 21:49:00",0.00642
"2018-05-30 21:50:00",0.00642
"2018-05-30 21:51:00",0.00642
"2018-05-30 21:52:00",0.00642
"2018-05-30 21:53:00",0.00642
"2018-05-30 21:54:00",0.00642
"2018-05-30 21:55:00",0.00642
"2018-05-30 21:56:00",0.00642
"2018-05-30 21:57:00",0.00642
"2018-05-30 21:58:00",0.00642
"2018-05-30 21:59:00",0.00642
"2018-05-30 22:00:00",0.00642
"2018-05-30 22:01:00",0.00642
"2018-05-30 22:02:00",0.00642
"2018-05-30 22:03:00",0.006446
"2018-05-30 22:04:00",0.006446
"2018-05-30 22:05:00",0.006446
"2018-05-30 22:06:00",0.006455
"2018-05-30 22:07:00",0.006455
"2018-05-30 22:08:00",0.006455
"2018-05-30 22:09:00",0.006455
"2018-05-30 22:10:00",0.006445
"2018-05-30 22:11:00",0.006445
"2018-05-30 22:12:00",0.006445
"2018-05-30 22:13:00",0.006445
"2018-05-30 22:14:00",0.006445
"2018-05-30 22:15:00",0.006436
"2018-05-30 22:16:00",0.006472
"2018-05-30 22:17:00",0.006472
"2018-05-30 22:18:00",0.006472
"2018-05-30 22:19:00",0.006478
"2018-05-30 22:20:00",0.006478
"2018-05-30 22:21:00",0.006478
"2018-05-30 22:22:00",0.006478
"2018-05-30 22:23:00",0.006478
"2018-05-30 22:24:00",0.006478
"2018-05-30 22:25:00",0.006478
"2018-05-30 22:26:00",0.006478
"2018-05-30 22:27:00",0.006478
"2018-05-30 22:28:00",0.006478
"2018-05-30 22:29:00",0.006446
"2018-05-30 22:30:00",0.006457
"2018-05-30 22:31:00",0.006457
"2018-05-30 22:32:00",0.006462
"2018-05-30 22:33:00",0.006474
"2018-05-30 22:34:00",0.006474
"2018-05-30 22:35:00",0.006474
"2018-05-30 22:36:00",0.006474
"2018-05-30 22:37:00",0.006474
"2018-05-30 22:38:00",0.006474
"2018-05-30 22:39:00",0.006474
"2018-05-30 22:40:00",0.006474
"2018-05-30 22:41:00",0.006474
"2018-05-30 22:42:00",0.006474
"2018-05-30 22:43:00",0.006474
"2018-05-30 22:44:00",0.006474
"2018-05-30 22:45:00",0.006474
"2018-05-30 22:46:00",0.006474
"2018-05-30 22:47:00",0.006474
"2018-05-30 22:48:00",0.00647
"2018-05-30 22:49:00",0.00647
"2018-05-30 22:50:00",0.006445
"2018-05-30 22:51:00",0.006445
"2018-05-30 22:52:00",0.006445
"2018-05-30 22:53:00",0.006445
"2018-05-30 22:54:00",0.006445
"2018-05-30 22:55:00",0.006445
"2018-05-30 22:56:00",0.006445
"2018-05-30 22:57:00",0.006445
"2018-05-30 22:58:00",0.006424
"2018-05-30 22:59:00",0.006424
"2018-05-30 23:00:00",0.006416
"2018-05-30 23:01:00",0.006416
"2018-05-30 23:02:00",0.006401
"2018-05-30 23:03:00",0.006401
"2018-05-30 23:04:00",0.006401
"2018-05-30 23:05:00",0.006401
"2018-05-30 23:06:00",0.006425
"2018-05-30 23:07:00",0.006425
"2018-05-30 23:08:00",0.006425
"2018-05-30 23:09:00",0.006425
"2018-05-30 23:10:00",0.006425
"2018-05-30 23:11:00",0.006425
"2018-05-30 23:12:00",0.006425
"2018-05-30 23:13:00",0.006446
"2018-05-30 23:14:00",0.006446
"2018-05-30 23:15:00",0.006468
"2018-05-30 23:16:00",0.006468
"2018-05-30 23:17:00",0.006468
"2018-05-30 23:18:00",0.006468
"2018-05-30 23:19:00",0.006466
"2018-05-30 23:20:00",0.006466
"2018-05-30 23:21:00",0.006466
"2018-05-30 23:22:00",0.006466
"2018-05-30 23:23:00",0.006466
"2018-05-30 23:24:00",0.006466
"2018-05-30 23:25:00",0.006466
"2018-05-30 23:26:00",0.006466
"2018-05-30 23:27:00",0.006466
"2018-05-30 23:28:00",0.006466
"2018-05-30 23:29:00",0.006466
"2018-05-30 23:30:00",0.006466
"2018-05-30 23:31:00",0.006466
"2018-05-30 23:32:00",0.006466
"2018-05-30 23:33:00",0.006466
"2018-05-30 23:34:00",0.006466
"2018-05-30 23:35:00",0.006466
"2018-05-30 23:36:00",0.006448
"2018-05-30 23:37:00",0.006448
"2018-05-30 23:38:00",0.006448
"2018-05-30 23:39:00",0.006448
"2018-05-30 23:40:00",0.006448
"2018-05-30 23:41:00",0.006466
"2018-05-30 23:42:00",0.006466
"2018-05-30 23:43:00",0.006466
"2018-05-30 23:44:00",0.006466
"2018-05-30 23:45:00",0.006466
"2018-05-30 23:46:00",0.006466
"2018-05-30 23:47:00",0.006466
"2018-05-30 23:48:00",0.006466
"2018-05-30 23:49:00",0.006466
"2018-05-30 23:50:00",0.006466
"2018-05-30 23:51:00",0.006466
"2018-05-30 23:52:00",0.006466
"2018-05-30 23:53:00",0.006466
"2018-05-30 23:54:00",0.006466
"2018-05-30 23:55:00",0.006466
"2018-05-30 23:56:00",0.006466
"2018-05-30 23:57:00",0.006466
"2018-05-30 23:58:00",0.006466
"2018-05-30 23:59:00",0.006466
"2018-05-31 00:00:00",0.006469
"2018-05-31 00:01:00",0.006469
"2018-05-31 00:02:00",0.006468
"2018-05-31 00:03:00",0.00647
"2018-05-31 00:04:00",0.00647
"2018-05-31 00:05:00",0.006474
"2018-05-31 00:06:00",0.006474
"2018-05-31 00:07:00",0.006474
"2018-05-31 00:08:00",0.006474
"2018-05-31 00:09:00",0.006474
"2018-05-31 00:10:00",0.006474
"2018-05-31 00:11:00",0.006474
"2018-05-31 00:12:00",0.006474
"2018-05-31 00:13:00",0.006474
"2018-05-31 00:14:00",0.006474
"2018-05-31 00:15:00",0.006474
"2018-05-31 00:16:00",0.006474
"2018-05-31 00:17:00",0.006474
"2018-05-31 00:18:00",0.006474
"2018-05-31 00:19:00",0.006474
"2018-05-31 00:20:00",0.006472
"2018-05-31 00:21:00",0.006472
"2018-05-31 00:22:00",0.006472
"2018-05-31 00:23:00",0.006472
"2018-05-31 00:24:00",0.006472
"2018-05-31 00:25:00",0.006472
"2018-05-31 00:26:00",0.006472
"2018-05-31 00:27:00",0.006472
"2018-05-31 00:28:00",0.006472
"2018-05-31 00:29:00",0.006472
"2018-05-31 00:30:00",0.006472
"2018-05-31 00:31:00",0.006441
"2018-05-31 00:32:00",0.006441
"2018-05-31 00:33:00",0.00647
"2018-05-31 00:34:00",0.00647
"2018-05-31 00:35:00",0.00647
"2018-05-31 00:36:00",0.00647
"2018-05-31 00:37:00",0.00647
"2018-05-31 00:38:00",0.00647
"2018-05-31 00:39:00",0.00647
"2018-05-31 00:40:00",0.00647
"2018-05-31 00:41:00",0.00647
"2018-05-31 00:42:00",0.00647
"2018-05-31 00:43:00",0.00647
"2018-05-31 00:44:00",0.006446
"2018-05-31 00:45:00",0.006446
"2018-05-31 00:46:00",0.006446
"2018-05-31 00:47:00",0.006446
"2018-05-31 00:48:00",0.006446
"2018-05-31 00:49:00",0.006446
"2018-05-31 00:50:00",0.006446
"2018-05-31 00:51:00",0.006446
"2018-05-31 00:52:00",0.006446
"2018-05-31 00:53:00",0.006446
"2018-05-31 00:54:00",0.006446
"2018-05-31 00:55:00",0.006469
"2018-05-31 00:56:00",0.006469
"2018-05-31 00:57:00",0.006468
"2018-05-31 00:58:00",0.006469
"2018-05-31 00:59:00",0.006432
"2018-05-31 01:00:00",0.00642
"2018-05-31 01:01:00",0.006351
"2018-05-31 01:02:00",0.006351
"2018-05-31 01:03:00",0.006306
"2018-05-31 01:04:00",0.006306
"2018-05-31 01:05:00",0.006306
"2018-05-31 01:06:00",0.006306
"2018-05-31 01:07:00",0.006306
"2018-05-31 01:08:00",0.006306
"2018-05-31 01:09:00",0.006306
"2018-05-31 01:10:00",0.006306
"2018-05-31 01:11:00",0.006306
"2018-05-31 01:12:00",0.006325
"2018-05-31 01:13:00",0.006325
"2018-05-31 01:14:00",0.006325
"2018-05-31 01:15:00",0.006325
"2018-05-31 01:16:00",0.006325
"2018-05-31 01:17:00",0.00633
"2018-05-31 01:18:00",0.00633
"2018-05-31 01:19:00",0.00633
"2018-05-31 01:20:00",0.00633
"2018-05-31 01:21:00",0.00633
"2018-05-31 01:22:00",0.00633
"2018-05-31 01:23:00",0.00633
"2018-05-31 01:24:00",0.00633
"2018-05-31 01:25:00",0.00633
"2018-05-31 01:26:00",0.00633
"2018-05-31 01:27:00",0.00633
"2018-05-31 01:28:00",0.00633
"2018-05-31 01:29:00",0.00634
"2018-05-31 01:30:00",0.00634
"2018-05-31 01:31:00",0.00634
"2018-05-31 01:32:00",0.00634
"2018-05-31 01:33:00",0.00634
"2018-05-31 01:34:00",0.00634
"2018-05-31 01:35:00",0.00634
"2018-05-31 01:36:00",0.00634
"2018-05-31 01:37:00",0.00634
"2018-05-31 01:38:00",0.00634
"2018-05-31 01:39:00",0.006339
"2018-05-31 01:40:00",0.006339
"2018-05-31 01:41:00",0.006339
"2018-05-31 01:42:00",0.006339
"2018-05-31 01:43:00",0.006339
"2018-05-31 01:44:00",0.006335
"2018-05-31 01:45:00",0.006335
"2018-05-31 01:46:00",0.006335
"2018-05-31 01:47:00",0.006335
"2018-05-31 01:48:00",0.006335
"2018-05-31 01:49:00",0.006335
"2018-05-31 01:50:00",0.006335
"2018-05-31 01:51:00",0.006335
"2018-05-31 01:52:00",0.006335
"2018-05-31 01:53:00",0.006335
"2018-05-31 01:54:00",0.006335
"2018-05-31 01:55:00",0.006335
"2018-05-31 01:56:00",0.006335
"2018-05-31 01:57:00",0.006335
"2018-05-31 01:58:00",0.006335
"2018-05-31 01:59:00",0.006238
"2018-05-31 02:00:00",0.006238
"2018-05-31 02:01:00",0.006257
"2018-05-31 02:02:00",0.006257
"2018-05-31 02:03:00",0.006257
"2018-05-31 02:04:00",0.006257
"2018-05-31 02:05:00",0.006266
"2018-05-31 02:06:00",0.006269
"2018-05-31 02:07:00",0.006284
"2018-05-31 02:08:00",0.006284
"2018-05-31 02:09:00",0.006284
"2018-05-31 02:10:00",0.006284
"2018-05-31 02:11:00",0.006284
"2018-05-31 02:12:00",0.006284
"2018-05-31 02:13:00",0.006284
"2018-05-31 02:14:00",0.006284
"2018-05-31 02:15:00",0.006284
"2018-05-31 02:16:00",0.006284
"2018-05-31 02:17:00",0.006284
"2018-05-31 02:18:00",0.006284
"2018-05-31 02:19:00",0.006284
"2018-05-31 02:20:00",0.006284
"2018-05-31 02:21:00",0.006259
"2018-05-31 02:22:00",0.006254
"2018-05-31 02:23:00",0.006254
"2018-05-31 02:24:00",0.006254
"2018-05-31 02:25:00",0.006254
"2018-05-31 02:26:00",0.006254
"2018-05-31 02:27:00",0.006254
"2018-05-31 02:28:00",0.006254
"2018-05-31 02:29:00",0.006254
"2018-05-31 02:30:00",0.006254
"2018-05-31 02:31:00",0.006254
"2018-05-31 02:32:00",0.006283
"2018-05-31 02:33:00",0.006283
"2018-05-31 02:34:00",0.006283
"2018-05-31 02:35:00",0.006283
"2018-05-31 02:36:00",0.006283
"2018-05-31 02:37:00",0.006283
"2018-05-31 02:38:00",0.006283
"2018-05-31 02:39:00",0.006306
"2018-05-31 02:40:00",0.006306
"2018-05-31 02:41:00",0.00632
"2018-05-31 02:42:00",0.00632
"2018-05-31 02:43:00",0.00632
"2018-05-31 02:44:00",0.00632
"2018-05-31 02:45:00",0.00632
"2018-05-31 02:46:00",0.00632
"2018-05-31 02:47:00",0.006299
"2018-05-31 02:48:00",0.006299
"2018-05-31 02:49:00",0.006299
"2018-05-31 02:50:00",0.006299
"2018-05-31 02:51:00",0.006299
"2018-05-31 02:52:00",0.006299
"2018-05-31 02:53:00",0.006299
"2018-05-31 02:54:00",0.006299
"2018-05-31 02:55:00",0.006299
"2018-05-31 02:56:00",0.006299
"2018-05-31 02:57:00",0.006299
"2018-05-31 02:58:00",0.006299
"2018-05-31 02:59:00",0.006299
"2018-05-31 03:00:00",0.00625
"2018-05-31 03:01:00",0.00625
"2018-05-31 03:02:00",0.006276
"2018-05-31 03:03:00",0.006276
"2018-05-31 03:04:00",0.006276
"2018-05-31 03:05:00",0.006276
"2018-05-31 03:06:00",0.006276
"2018-05-31 03:07:00",0.006276
"2018-05-31 03:08:00",0.006276
"2018-05-31 03:09:00",0.006276
"2018-05-31 03:10:00",0.006276
"2018-05-31 03:11:00",0.006276
"2018-05-31 03:12:00",0.006276
"2018-05-31 03:13:00",0.006276
"2018-05-31 03:14:00",0.006276
"2018-05-31 03:15:00",0.006276
"2018-05-31 03:16:00",0.006276
"2018-05-31 03:17:00",0.006276
"2018-05-31 03:18:00",0.006276
"2018-05-31 03:19:00",0.006322
"2018-05-31 03:20:00",0.006322
"2018-05-31 03:21:00",0.006322
"2018-05-31 03:22:00",0.006322
"2018-05-31 03:23:00",0.006322
"2018-05-31 03:24:00",0.00634
"2018-05-31 03:25:00",0.00634
"2018-05-31 03:26:00",0.00634
"2018-05-31 03:27:00",0.00634
"2018-05-31 03:28:00",0.00634
"2018-05-31 03:29:00",0.00634
"2018-05-31 03:30:00",0.00634
"2018-05-31 03:31:00",0.00634
"2018-05-31 03:32:00",0.00634
"2018-05-31 03:33:00",0.00634
"2018-05-31 03:34:00",0.00634
"2018-05-31 03:35:00",0.00634
"2018-05-31 03:36:00",0.00634
"2018-05-31 03:37:00",0.00634
"2018-05-31 03:38:00",0.00634
"2018-05-31 03:39:00",0.006288
"2018-05-31 03:40:00",0.006336
"2018-05-31 03:41:00",0.006336
"2018-05-31 03:42:00",0.006336
"2018-05-31 03:43:00",0.006336
"2018-05-31 03:44:00",0.006336
"2018-05-31 03:45:00",0.006336
"2018-05-31 03:46:00",0.006336
"2018-05-31 03:47:00",0.006336
"2018-05-31 03:48:00",0.006336
"2018-05-31 03:49:00",0.006336
"2018-05-31 03:50:00",0.006336
"2018-05-31 03:51:00",0.006336
"2018-05-31 03:52:00",0.006307
"2018-05-31 03:53:00",0.006307
"2018-05-31 03:54:00",0.006307
"2018-05-31 03:55:00",0.006307
"2018-05-31 03:56:00",0.006307
"2018-05-31 03:57:00",0.006307
"2018-05-31 03:58:00",0.006307
"2018-05-31 03:59:00",0.006307
"2018-05-31 04:00:00",0.006324
"2018-05-31 04:01:00",0.006324
"2018-05-31 04:02:00",0.006324
"2018-05-31 04:03:00",0.006329
"2018-05-31 04:04:00",0.006329
"2018-05-31 04:05:00",0.006329
"2018-05-31 04:06:00",0.006329
"2018-05-31 04:07:00",0.006329
"2018-05-31 04:08:00",0.006329
"2018-05-31 04:09:00",0.006329
"2018-05-31 04:10:00",0.006329
"2018-05-31 04:11:00",0.006329
"2018-05-31 04:12:00",0.006329
"2018-05-31 04:13:00",0.006329
"2018-05-31 04:14:00",0.006329
"2018-05-31 04:15:00",0.006329
"2018-05-31 04:16:00",0.006329
"2018-05-31 04:17:00",0.006327
"2018-05-31 04:18:00",0.006327
"2018-05-31 04:19:00",0.006327
"2018-05-31 04:20:00",0.006326
"2018-05-31 04:21:00",0.006326
"2018-05-31 04:22:00",0.006326
"2018-05-31 04:23:00",0.006326
"2018-05-31 04:24:00",0.006326
"2018-05-31 04:25:00",0.006329
"2018-05-31 04:26:00",0.00633
"2018-05-31 04:27:00",0.00633
"2018-05-31 04:28:00",0.00633
"2018-05-31 04:29:00",0.00633
"2018-05-31 04:30:00",0.00633
"2018-05-31 04:31:00",0.006329
"2018-05-31 04:32:00",0.006329
"2018-05-31 04:33:00",0.006329
"2018-05-31 04:34:00",0.006329
"2018-05-31 04:35:00",0.00633
"2018-05-31 04:36:00",0.006381
"2018-05-31 04:37:00",0.006371
"2018-05-31 04:38:00",0.00635
"2018-05-31 04:39:00",0.00635
"2018-05-31 04:40:00",0.00635
"2018-05-31 04:41:00",0.00635
"2018-05-31 04:42:00",0.00635
"2018-05-31 04:43:00",0.00635
"2018-05-31 04:44:00",0.00635
"2018-05-31 04:45:00",0.00635
"2018-05-31 04:46:00",0.00635
"2018-05-31 04:47:00",0.006453
"2018-05-31 04:48:00",0.00646
"2018-05-31 04:49:00",0.006461
"2018-05-31 04:50:00",0.006461
"2018-05-31 04:51:00",0.006461
"2018-05-31 04:52:00",0.006461
"2018-05-31 04:53:00",0.006461
"2018-05-31 04:54:00",0.006461
"2018-05-31 04:55:00",0.006461
"2018-05-31 04:56:00",0.006461
"2018-05-31 04:57:00",0.006461
"2018-05-31 04:58:00",0.006461
"2018-05-31 04:59:00",0.006461
"2018-05-31 05:00:00",0.006461
"2018-05-31 05:01:00",0.006468
"2018-05-31 05:02:00",0.006461
"2018-05-31 05:03:00",0.006468
"2018-05-31 05:04:00",0.006468
"2018-05-31 05:05:00",0.006468
"2018-05-31 05:06:00",0.006467
"2018-05-31 05:07:00",0.006467
"2018-05-31 05:08:00",0.006467
"2018-05-31 05:09:00",0.006467
"2018-05-31 05:10:00",0.006467
"2018-05-31 05:11:00",0.006439
"2018-05-31 05:12:00",0.006439
"2018-05-31 05:13:00",0.006468
"2018-05-31 05:14:00",0.006468
"2018-05-31 05:15:00",0.006468
"2018-05-31 05:16:00",0.006467
"2018-05-31 05:17:00",0.006467
"2018-05-31 05:18:00",0.006467
"2018-05-31 05:19:00",0.006467
"2018-05-31 05:20:00",0.006467
"2018-05-31 05:21:00",0.006467
"2018-05-31 05:22:00",0.006467
"2018-05-31 05:23:00",0.00647
"2018-05-31 05:24:00",0.00647
"2018-05-31 05:25:00",0.00647
"2018-05-31 05:26:00",0.00647
"2018-05-31 05:27:00",0.00647
"2018-05-31 05:28:00",0.00647
"2018-05-31 05:29:00",0.00647
"2018-05-31 05:30:00",0.00647
"2018-05-31 05:31:00",0.00647
"2018-05-31 05:32:00",0.00647
"2018-05-31 05:33:00",0.00647
"2018-05-31 05:34:00",0.00647
"2018-05-31 05:35:00",0.006455
"2018-05-31 05:36:00",0.006402
"2018-05-31 05:37:00",0.006466
"2018-05-31 05:38:00",0.006466
"2018-05-31 05:39:00",0.006466
"2018-05-31 05:40:00",0.006466
"2018-05-31 05:41:00",0.006466
"2018-05-31 05:42:00",0.006466
"2018-05-31 05:43:00",0.006466
"2018-05-31 05:44:00",0.006466
"2018-05-31 05:45:00",0.006466
"2018-05-31 05:46:00",0.006466
"2018-05-31 05:47:00",0.006466
"2018-05-31 05:48:00",0.006466
"2018-05-31 05:49:00",0.006466
"2018-05-31 05:50:00",0.006427
"2018-05-31 05:51:00",0.006427
"2018-05-31 05:52:00",0.006427
"2018-05-31 05:53:00",0.006427
"2018-05-31 05:54:00",0.006458
"2018-05-31 05:55:00",0.006465
"2018-05-31 05:56:00",0.006465
"2018-05-31 05:57:00",0.006465
"2018-05-31 05:58:00",0.006465
"2018-05-31 05:59:00",0.006465
"2018-05-31 06:00:00",0.006465
"2018-05-31 06:01:00",0.006465
"2018-05-31 06:02:00",0.006465
"2018-05-31 06:03:00",0.006465
"2018-05-31 06:04:00",0.006459
"2018-05-31 06:05:00",0.00647
"2018-05-31 06:06:00",0.00647
"2018-05-31 06:07:00",0.00647
"2018-05-31 06:08:00",0.00647
"2018-05-31 06:09:00",0.00647
"2018-05-31 06:10:00",0.00647
